airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0_15,all_n_16_30,all_n_31_45,all_n_46_60,all_n_61_90,all_n_91_120,all_n_120_plus,all_excluded,all_total,all_flights,all_booths
SFO,Terminal G,2018-07-09,0800 - 0900,5,16,8,18,6,18,473,16,0,0,0,0,0,13,502,2,23
SFO,Terminal G,2018-07-09,0900 - 1000,9,31,12,31,10,31,573,165,2,0,0,0,0,22,762,3,22
SFO,Terminal G,2018-07-09,1000 - 1100,9,32,17,52,14,52,783,314,96,25,0,0,0,42,1260,6,23
SFO,Terminal G,2018-07-09,1100 - 1200,8,27,13,30,10,30,198,45,0,0,0,0,0,8,251,1,20
SFO,Terminal G,2018-07-09,1200 - 1300,10,33,24,62,18,62,592,289,143,76,5,0,0,34,1139,3,22
SFO,Terminal G,2018-07-09,1300 - 1400,12,53,31,58,24,58,312,236,162,118,0,0,0,22,850,3,24
SFO,Terminal G,2018-07-09,1400 - 1500,9,27,16,46,12,46,404,206,22,2,0,0,0,15,649,3,20
SFO,Terminal G,2018-07-09,1500 - 1600,10,53,13,34,11,53,561,142,25,5,0,0,0,18,751,3,19
SFO,Terminal G,2018-07-09,1600 - 1700,13,55,27,62,21,62,687,475,188,154,6,0,0,44,1554,6,19
SFO,Terminal G,2018-07-09,1700 - 1800,10,31,17,31,13,31,329,158,5,0,0,0,0,13,505,2,18
SFO,Terminal G,2018-07-09,1900 - 2000,11,27,35,127,27,127,408,242,40,25,35,67,14,27,858,3,11
SFO,Terminal G,2018-07-09,2000 - 2100,24,92,54,99,37,99,135,186,69,25,113,28,0,18,574,2,12
SFO,Terminal G,2018-07-09,2100 - 2200,21,86,52,89,26,89,38,120,0,0,18,0,0,6,182,1,10
SFO,Terminal G,2018-07-09,2200 - 2300,29,30,0,0,29,30,0,6,0,0,0,0,0,1,7,1,0
SFO,Terminal G,2018-07-09,2300 - 0000,2,4,0,0,2,4,8,0,0,0,0,0,0,1,9,1,0
SFO,Terminal A,2018-07-10,0000 - 0100,26,39,27,40,26,40,0,90,40,0,0,0,0,4,134,1,9
SFO,Terminal A,2018-07-10,0900 - 1000,7,15,7,15,7,15,138,0,0,0,0,0,0,8,146,1,17
SFO,Terminal A,2018-07-10,1000 - 1100,16,53,35,80,29,80,209,165,160,61,59,0,0,14,668,2,19
SFO,Terminal A,2018-07-10,1100 - 1200,17,83,50,102,40,102,186,145,54,148,142,41,0,22,738,3,17
SFO,Terminal A,2018-07-10,1200 - 1300,17,92,68,104,52,104,108,87,67,56,134,117,0,17,586,2,20
SFO,Terminal A,2018-07-10,1300 - 1400,18,126,68,133,49,133,379,264,116,72,100,275,74,38,1318,4,21
SFO,Terminal A,2018-07-10,1400 - 1500,16,138,65,140,43,140,411,157,113,75,149,189,22,34,1150,4,24
SFO,Terminal A,2018-07-10,1500 - 1600,11,81,44,87,26,87,199,61,56,25,58,0,0,13,412,2,23
SFO,Terminal A,2018-07-10,1600 - 1700,12,41,19,44,16,44,436,315,101,0,0,0,0,30,882,3,22
SFO,Terminal A,2018-07-10,1700 - 1800,15,44,27,55,22,55,306,309,152,61,0,0,0,25,853,3,20
SFO,Terminal A,2018-07-10,1800 - 1900,14,36,26,46,19,46,310,273,121,4,0,0,0,18,726,3,20
SFO,Terminal A,2018-07-10,1900 - 2000,10,23,11,23,10,23,209,60,0,0,0,0,0,9,278,2,15
SFO,Terminal A,2018-07-10,2000 - 2100,14,37,24,46,18,46,445,412,167,3,0,0,0,40,1067,4,17
SFO,Terminal A,2018-07-10,2100 - 2200,10,27,12,27,11,27,111,39,0,0,0,0,0,5,155,1,16
SFO,Terminal A,2018-07-10,2200 - 2300,15,49,21,54,18,54,210,122,69,21,0,0,0,20,442,2,9
SFO,Terminal G,2018-07-10,0600 - 0700,16,41,15,41,15,41,339,122,98,0,0,0,0,17,576,2,9
SFO,Terminal G,2018-07-10,0700 - 0800,10,29,16,35,12,35,404,209,15,0,0,0,0,17,645,2,17
SFO,Terminal G,2018-07-10,0800 - 0900,9,29,14,30,12,30,357,135,0,0,0,0,0,15,507,2,19
SFO,Terminal G,2018-07-10,0900 - 1000,8,35,17,45,12,45,522,174,37,0,0,0,0,22,755,3,21
SFO,Terminal G,2018-07-10,1000 - 1100,11,50,22,58,16,58,600,253,121,38,0,0,0,33,1045,4,19
SFO,Terminal G,2018-07-10,1100 - 1200,13,54,22,54,16,54,253,145,38,21,0,0,0,12,469,2,15
SFO,Terminal G,2018-07-10,1200 - 1300,11,47,23,57,18,57,383,276,117,18,0,0,0,22,816,3,18
SFO,Terminal G,2018-07-10,1300 - 1400,15,91,39,123,30,123,443,433,99,96,153,33,6,41,1304,4,23
SFO,Terminal G,2018-07-10,1400 - 1500,14,62,50,107,33,107,416,90,73,29,79,112,0,25,824,3,18
SFO,Terminal G,2018-07-10,1500 - 1600,21,101,51,111,37,111,234,201,88,0,114,83,0,23,743,3,20
SFO,Terminal G,2018-07-10,1600 - 1700,18,102,48,113,26,113,365,278,101,1,76,40,0,28,889,3,18
SFO,Terminal G,2018-07-10,1700 - 1800,11,43,28,55,17,55,312,87,65,28,0,0,0,15,507,3,15
SFO,Terminal G,2018-07-10,1800 - 1900,8,12,0,0,8,12,9,0,0,0,0,0,0,1,10,1,0
SFO,Terminal G,2018-07-10,1900 - 2000,11,25,17,38,13,38,328,159,23,0,0,0,0,19,529,2,10
SFO,Terminal G,2018-07-10,2000 - 2100,7,13,5,13,7,13,168,0,0,0,0,0,0,10,178,1,9
SFO,Terminal G,2018-07-10,2100 - 2200,16,64,27,75,23,75,295,188,76,85,28,0,0,38,710,3,12
SFO,Terminal A,2018-07-11,0000 - 0100,15,55,26,54,19,55,105,101,43,9,0,0,0,10,268,2,9
SFO,Terminal A,2018-07-11,0900 - 1000,12,40,21,43,18,43,359,168,147,0,0,0,0,27,701,3,17
SFO,Terminal A,2018-07-11,1100 - 1200,16,106,55,111,42,111,503,184,152,169,345,160,0,45,1558,5,19
SFO,Terminal A,2018-07-11,1200 - 1300,21,64,50,90,23,90,56,24,0,13,10,0,0,4,107,1,7
SFO,Terminal A,2018-07-11,1300 - 1400,14,45,36,65,28,65,224,209,136,132,25,0,0,21,747,2,20
SFO,Terminal A,2018-07-11,1400 - 1500,16,101,59,103,43,103,461,202,184,148,426,125,0,41,1587,5,23
SFO,Terminal A,2018-07-11,1600 - 1700,9,34,16,34,12,34,477,190,19,0,0,0,0,19,705,3,20
SFO,Terminal A,2018-07-11,1700 - 1800,12,43,26,45,19,45,369,192,153,0,0,0,0,20,734,2,17
SFO,Terminal A,2018-07-11,1800 - 1900,14,36,23,43,18,43,332,324,79,0,0,0,0,21,756,3,19
SFO,Terminal A,2018-07-11,1900 - 2000,13,62,19,59,15,62,245,203,14,3,2,0,0,19,486,3,17
SFO,Terminal A,2018-07-11,2000 - 2100,12,138,53,142,34,142,344,97,137,71,82,18,43,42,834,3,17
SFO,Terminal A,2018-07-11,2100 - 2200,19,109,65,120,39,120,173,141,23,15,21,98,0,18,489,2,15
SFO,Terminal A,2018-07-11,2200 - 2300,22,118,71,123,42,123,179,60,103,25,26,94,10,27,524,3,14
SFO,Terminal A,2018-07-11,2300 - 0000,12,60,37,69,21,69,142,19,43,3,32,0,0,14,253,2,10
SFO,Terminal G,2018-07-11,0500 - 0600,37,57,36,57,37,57,0,84,188,67,0,0,0,10,349,1,9
SFO,Terminal G,2018-07-11,0700 - 0800,13,58,22,71,18,71,198,149,39,14,11,0,0,11,422,2,19
SFO,Terminal G,2018-07-11,0800 - 0900,12,36,19,40,15,40,445,232,55,0,0,0,0,22,754,3,18
SFO,Terminal G,2018-07-11,0900 - 1000,15,124,35,137,24,137,532,452,66,26,42,57,16,35,1226,6,17
SFO,Terminal G,2018-07-11,1000 - 1100,31,141,60,159,43,159,178,112,168,24,18,7,84,22,613,2,18
SFO,Terminal G,2018-07-11,1100 - 1200,26,93,65,130,43,130,257,299,169,105,71,195,18,35,1149,5,21
SFO,Terminal G,2018-07-11,1200 - 1300,22,99,48,99,34,99,80,139,63,0,50,20,0,11,363,1,20
SFO,Terminal G,2018-07-11,1300 - 1400,18,35,26,60,22,60,224,110,123,42,0,0,0,15,514,2,17
SFO,Terminal G,2018-07-11,1400 - 1500,11,51,30,93,21,93,563,260,44,27,109,3,0,32,1038,3,20
SFO,Terminal G,2018-07-11,1500 - 1600,22,99,54,124,35,124,258,478,168,11,145,99,5,39,1203,5,18
SFO,Terminal G,2018-07-11,1600 - 1700,27,100,68,132,48,132,202,349,265,11,33,270,41,32,1203,5,17
SFO,Terminal G,2018-07-11,1700 - 1800,18,38,60,99,33,99,102,236,24,15,50,41,0,14,482,2,17
SFO,Terminal G,2018-07-11,1900 - 2000,9,38,20,55,14,55,311,129,9,27,0,0,0,20,496,2,14
SFO,Terminal G,2018-07-11,2000 - 2100,7,31,20,34,9,34,139,12,7,0,0,0,0,7,165,1,11
SFO,Terminal G,2018-07-11,2100 - 2200,22,76,28,99,26,99,317,266,133,87,78,1,0,46,928,3,17
SFO,Terminal G,2018-07-11,2200 - 2300,8,40,25,49,17,49,158,10,43,14,0,0,0,12,237,1,15
SFO,Terminal A,2018-07-12,0900 - 1000,9,18,11,22,11,22,200,54,0,0,0,0,0,6,260,1,18
SFO,Terminal A,2018-07-12,1000 - 1100,14,35,17,35,15,35,160,95,21,0,0,0,0,9,285,1,19
SFO,Terminal A,2018-07-12,1100 - 1200,13,49,30,54,25,54,273,260,325,41,0,0,0,27,926,3,24
SFO,Terminal A,2018-07-12,1200 - 1300,13,87,56,89,42,89,225,99,77,124,279,0,0,28,832,3,22
SFO,Terminal A,2018-07-12,1300 - 1400,14,66,51,93,37,93,217,102,38,34,182,14,0,16,603,2,24
SFO,Terminal A,2018-07-12,1400 - 1500,24,78,50,94,39,94,246,374,352,217,273,26,0,43,1531,4,25
SFO,Terminal A,2018-07-12,1500 - 1600,14,61,42,66,31,66,222,181,63,175,59,0,0,21,721,3,25
SFO,Terminal A,2018-07-12,1600 - 1700,10,27,17,30,14,30,338,240,0,0,0,0,0,17,595,2,24
SFO,Terminal A,2018-07-12,1700 - 1800,10,26,15,27,12,27,444,210,0,0,0,0,0,19,673,3,22
SFO,Terminal A,2018-07-12,1800 - 1900,12,38,22,40,17,40,603,413,152,0,0,0,0,32,1200,4,21
SFO,Terminal A,2018-07-12,1900 - 2000,15,42,36,64,26,64,124,147,67,69,10,0,0,12,429,2,12
SFO,Terminal A,2018-07-12,2100 - 2200,9,18,12,27,10,27,114,28,0,0,0,0,0,9,151,1,11
SFO,Terminal A,2018-07-12,2200 - 2300,10,25,13,25,11,25,118,58,0,0,0,0,0,9,185,1,12
SFO,Terminal A,2018-07-12,2300 - 0000,10,42,17,42,14,42,547,198,93,0,0,0,0,42,880,4,16
SFO,Terminal G,2018-07-12,0500 - 0600,39,57,41,57,39,57,0,21,234,73,0,0,0,10,338,1,10
SFO,Terminal G,2018-07-12,0600 - 0700,8,20,13,22,10,22,138,39,0,0,0,0,0,6,183,1,10
SFO,Terminal G,2018-07-12,0700 - 0800,10,31,19,33,15,33,160,115,14,0,0,0,0,8,297,1,16
SFO,Terminal G,2018-07-12,0800 - 0900,7,20,14,28,9,28,491,112,0,0,0,0,0,16,619,2,18
SFO,Terminal G,2018-07-12,0900 - 1000,15,84,34,90,24,90,609,408,167,136,120,0,0,41,1481,6,21
SFO,Terminal G,2018-07-12,1000 - 1100,11,26,17,39,13,39,222,93,19,0,0,0,0,11,345,1,16
SFO,Terminal G,2018-07-12,1100 - 1200,16,55,29,65,23,65,397,429,229,85,10,0,0,32,1182,5,20
SFO,Terminal G,2018-07-12,1200 - 1300,11,57,27,60,21,60,490,331,162,113,0,0,0,32,1128,3,23
SFO,Terminal G,2018-07-12,1300 - 1400,12,46,34,63,24,63,203,157,55,89,11,0,0,13,528,2,18
SFO,Terminal G,2018-07-12,1400 - 1500,15,63,21,59,18,63,282,247,82,12,1,0,0,21,645,3,15
SFO,Terminal G,2018-07-12,1500 - 1600,18,64,28,67,22,67,485,438,223,96,10,0,0,38,1290,5,20
SFO,Terminal G,2018-07-12,1600 - 1700,13,58,32,59,21,59,472,288,91,153,0,0,0,29,1033,3,21
SFO,Terminal G,2018-07-12,1700 - 1800,10,25,19,44,16,44,283,225,41,0,0,0,0,18,567,3,10
SFO,Terminal G,2018-07-12,1900 - 2000,10,32,18,38,13,38,356,118,39,0,0,0,0,15,528,2,9
SFO,Terminal G,2018-07-12,2000 - 2100,14,48,27,66,18,66,366,250,82,37,5,0,0,20,760,3,10
SFO,Terminal G,2018-07-12,2100 - 2200,8,28,13,28,10,28,189,49,0,0,0,0,0,12,250,1,10
SFO,Terminal G,2018-07-12,2300 - 0000,0,1,0,0,0,1,5,0,0,0,0,0,0,1,6,1,0
SFO,Terminal A,2018-07-13,0000 - 0100,15,31,23,32,19,32,40,81,8,0,0,0,0,5,134,1,15
SFO,Terminal A,2018-07-13,0900 - 1000,11,56,32,62,27,62,218,116,118,104,16,0,0,10,582,2,17
SFO,Terminal A,2018-07-13,1100 - 1200,15,67,38,87,31,87,332,352,220,166,138,0,0,35,1243,4,21
SFO,Terminal A,2018-07-13,1200 - 1300,15,44,25,44,21,44,138,97,96,0,0,0,0,7,338,1,19
SFO,Terminal A,2018-07-13,1300 - 1400,12,44,28,61,23,61,404,264,215,82,5,0,0,26,996,3,23
SFO,Terminal A,2018-07-13,1400 - 1500,19,76,54,116,39,116,420,361,167,293,219,118,0,42,1620,5,23
SFO,Terminal A,2018-07-13,1500 - 1600,12,73,50,75,31,75,157,66,37,23,102,0,0,13,398,2,22
SFO,Terminal A,2018-07-13,1600 - 1700,10,40,26,46,18,46,260,164,116,1,0,0,0,16,557,2,16
SFO,Terminal A,2018-07-13,1700 - 1800,11,33,28,46,22,46,295,206,202,10,0,0,0,20,733,2,16
SFO,Terminal A,2018-07-13,1800 - 1900,12,25,19,29,15,29,193,142,0,0,0,0,0,9,344,1,18
SFO,Terminal A,2018-07-13,1900 - 2000,6,23,13,24,9,24,662,171,0,0,0,0,0,21,854,4,18
SFO,Terminal A,2018-07-13,2000 - 2100,11,62,36,62,25,62,424,209,148,186,10,0,0,38,1015,4,18
SFO,Terminal A,2018-07-13,2100 - 2200,8,31,14,34,11,34,366,97,9,0,0,0,0,25,497,2,17
SFO,Terminal A,2018-07-13,2200 - 2300,9,28,26,51,18,51,201,140,62,21,0,0,0,25,449,2,14
SFO,Terminal A,2018-07-13,2300 - 0000,8,36,27,55,18,55,211,74,49,29,0,0,0,19,382,3,10
SFO,Terminal G,2018-07-13,0500 - 0600,14,31,17,31,15,31,168,168,7,0,0,0,0,9,352,1,10
SFO,Terminal G,2018-07-13,0600 - 0700,10,49,18,55,15,55,200,52,26,13,0,0,0,17,308,1,20
SFO,Terminal G,2018-07-13,0700 - 0800,13,57,28,65,21,65,434,301,168,108,5,0,0,28,1044,4,23
SFO,Terminal G,2018-07-13,0800 - 0900,5,23,12,23,9,23,183,51,0,0,0,0,0,4,238,1,20
SFO,Terminal G,2018-07-13,0900 - 1000,7,45,17,50,12,50,839,329,58,5,0,0,0,36,1267,5,22
SFO,Terminal G,2018-07-13,1000 - 1100,10,33,17,39,13,39,553,194,34,0,0,0,0,23,804,3,20
SFO,Terminal G,2018-07-13,1100 - 1200,9,52,29,72,19,72,793,281,111,132,37,0,0,36,1390,5,23
SFO,Terminal G,2018-07-13,1200 - 1300,10,39,27,56,22,56,471,271,157,132,0,0,0,24,1055,3,22
SFO,Terminal G,2018-07-13,1400 - 1500,5,25,16,52,11,52,486,109,33,13,0,0,0,22,663,3,17
SFO,Terminal G,2018-07-13,1500 - 1600,17,78,42,94,28,94,449,331,121,145,126,6,0,38,1216,5,21
SFO,Terminal G,2018-07-13,1600 - 1700,13,82,42,82,28,82,629,327,53,73,289,0,0,38,1409,5,24
SFO,Terminal G,2018-07-13,1700 - 1800,10,42,26,44,13,44,128,3,12,0,0,0,0,3,146,1,12
SFO,Terminal G,2018-07-13,1900 - 2000,9,22,16,29,13,29,177,116,0,0,0,0,0,5,298,1,17
SFO,Terminal G,2018-07-13,2000 - 2100,7,42,21,42,13,42,467,161,67,0,0,0,0,31,726,3,17
SFO,Terminal G,2018-07-13,2100 - 2200,10,69,22,70,19,70,541,317,111,72,44,0,0,57,1142,4,17
SFO,Terminal A,2018-07-14,0900 - 1000,13,71,39,77,31,77,287,116,89,127,111,0,0,23,753,3,15
SFO,Terminal A,2018-07-14,1100 - 1200,11,27,36,64,30,64,291,202,145,230,32,0,0,22,922,3,19
SFO,Terminal A,2018-07-14,1200 - 1300,13,60,46,77,35,77,224,91,158,250,73,0,0,25,821,3,20
SFO,Terminal A,2018-07-14,1300 - 1400,20,99,54,107,43,107,227,294,194,127,280,77,0,34,1233,3,22
SFO,Terminal A,2018-07-14,1400 - 1500,9,34,53,85,38,85,390,81,12,1,381,0,0,22,887,4,22
SFO,Terminal A,2018-07-14,1500 - 1600,13,44,41,70,23,70,197,89,37,7,61,0,0,11,402,2,22
SFO,Terminal A,2018-07-14,1600 - 1700,10,28,14,28,12,28,501,231,0,0,0,0,0,16,748,3,20
SFO,Terminal A,2018-07-14,1700 - 1800,11,26,21,43,17,43,423,304,125,0,0,0,0,26,878,3,20
SFO,Terminal A,2018-07-14,1800 - 1900,12,33,26,36,16,36,274,131,65,0,0,0,0,12,482,2,21
SFO,Terminal A,2018-07-14,1900 - 2000,5,14,10,21,7,21,359,41,0,0,0,0,0,19,419,2,14
SFO,Terminal A,2018-07-14,2000 - 2100,14,50,26,55,19,55,409,264,154,25,0,0,0,34,886,3,15
SFO,Terminal A,2018-07-14,2100 - 2200,10,23,18,25,13,25,83,59,0,0,0,0,0,8,150,1,16
SFO,Terminal A,2018-07-14,2200 - 2300,10,49,20,53,13,53,442,116,29,27,0,0,0,31,645,4,9
SFO,Terminal A,2018-07-14,2300 - 0000,7,26,14,30,11,30,231,85,0,0,0,0,0,17,333,2,9
SFO,Terminal G,2018-07-14,0500 - 0600,31,53,40,64,35,64,0,132,159,46,9,0,0,11,357,1,9
SFO,Terminal G,2018-07-14,0600 - 0700,22,82,40,83,30,83,287,223,131,35,160,0,0,21,857,3,17
SFO,Terminal G,2018-07-14,0700 - 0800,18,26,44,76,38,76,89,77,0,15,126,0,0,7,314,1,18
SFO,Terminal G,2018-07-14,0800 - 0900,6,27,17,41,12,41,662,169,72,0,0,0,0,26,929,4,18
SFO,Terminal G,2018-07-14,0900 - 1000,8,31,19,41,14,41,360,173,53,0,0,0,0,15,601,2,19
SFO,Terminal G,2018-07-14,1000 - 1100,7,19,10,25,9,25,653,80,0,0,0,0,0,22,755,3,17
SFO,Terminal G,2018-07-14,1100 - 1200,11,52,21,52,16,52,546,369,89,10,0,0,0,32,1046,4,18
SFO,Terminal G,2018-07-14,1200 - 1300,10,48,27,56,21,56,520,376,235,78,0,0,0,39,1248,4,20
SFO,Terminal G,2018-07-14,1300 - 1400,10,49,31,58,22,58,237,160,122,51,0,0,0,18,588,2,21
SFO,Terminal G,2018-07-14,1400 - 1500,9,29,18,60,14,60,588,232,38,20,0,0,0,27,905,4,19
SFO,Terminal G,2018-07-14,1500 - 1600,16,49,23,49,19,49,476,520,155,11,0,0,0,34,1196,5,26
SFO,Terminal G,2018-07-14,1600 - 1700,11,42,23,44,17,44,646,402,184,0,0,0,0,37,1269,5,27
SFO,Terminal G,2018-07-14,1700 - 1800,10,22,17,30,11,30,220,75,0,0,0,0,0,4,299,2,13
SFO,Terminal G,2018-07-14,1800 - 1900,8,25,16,42,15,42,215,129,29,0,0,0,0,9,382,1,10
SFO,Terminal G,2018-07-14,1900 - 2000,8,32,15,35,11,35,409,97,18,0,0,0,0,19,543,2,10
SFO,Terminal G,2018-07-14,2000 - 2100,11,41,28,72,18,72,286,124,37,37,14,0,0,20,518,2,11
SFO,Terminal G,2018-07-14,2100 - 2200,10,43,25,73,18,73,280,86,73,23,9,0,0,25,496,2,10
SFO,Terminal G,2018-07-14,2200 - 2300,6,11,0,0,6,11,28,0,0,0,0,0,0,1,29,1,0
SFO,Terminal A,2018-07-15,0000 - 0100,7,16,9,18,8,18,108,13,0,0,0,0,0,6,127,1,9
SFO,Terminal A,2018-07-15,0900 - 1000,11,50,26,57,21,57,334,213,142,76,0,0,0,23,788,3,15
SFO,Terminal A,2018-07-15,1100 - 1200,13,46,28,56,23,56,458,398,263,105,0,0,0,29,1253,4,22
SFO,Terminal A,2018-07-15,1200 - 1300,9,33,24,46,18,46,437,211,169,5,0,0,0,28,850,2,23
SFO,Terminal A,2018-07-15,1300 - 1400,7,33,19,39,17,39,362,270,104,0,0,0,0,25,761,3,23
SFO,Terminal A,2018-07-15,1400 - 1500,15,50,28,54,23,54,386,316,205,110,0,0,0,35,1052,3,23
SFO,Terminal A,2018-07-15,1500 - 1600,7,20,10,21,9,21,220,37,0,0,0,0,0,12,269,1,23
SFO,Terminal A,2018-07-15,1600 - 1700,9,23,15,27,11,27,412,147,0,0,0,0,0,12,571,3,20
SFO,Terminal A,2018-07-15,1700 - 1800,17,57,24,79,21,79,476,325,104,79,32,0,0,30,1046,3,20
SFO,Terminal A,2018-07-15,1800 - 1900,13,36,34,67,24,67,307,156,147,70,23,0,0,26,729,3,17
SFO,Terminal A,2018-07-15,1900 - 2000,14,48,26,52,17,52,314,222,72,18,0,0,0,20,646,4,13
SFO,Terminal A,2018-07-15,2000 - 2100,8,30,26,40,22,40,83,86,73,0,0,0,0,12,254,1,18
SFO,Terminal A,2018-07-15,2100 - 2200,13,57,27,76,18,76,462,209,68,38,39,0,0,36,852,3,16
SFO,Terminal A,2018-07-15,2200 - 2300,13,55,33,63,24,63,277,132,117,99,16,0,0,33,674,3,12
SFO,Terminal A,2018-07-15,2300 - 0000,9,29,22,32,15,32,64,68,5,0,0,0,0,8,145,1,10
SFO,Terminal G,2018-07-15,0500 - 0600,14,30,17,46,16,46,184,140,18,1,0,0,0,11,354,1,7
SFO,Terminal G,2018-07-15,0600 - 0700,13,61,27,70,22,70,216,146,44,44,24,0,0,15,489,2,12
SFO,Terminal G,2018-07-15,0700 - 0800,15,52,34,58,27,58,228,223,55,185,0,0,0,19,710,2,22
SFO,Terminal G,2018-07-15,0800 - 0900,3,20,9,22,7,22,203,24,0,0,0,0,0,7,234,1,17
SFO,Terminal G,2018-07-15,0900 - 1000,8,37,18,45,13,45,646,272,77,0,0,0,0,24,1019,4,20
SFO,Terminal G,2018-07-15,1000 - 1100,13,51,24,51,18,51,383,232,111,30,0,0,0,21,777,3,20
SFO,Terminal G,2018-07-15,1100 - 1200,5,19,10,23,7,23,430,56,0,0,0,0,0,13,499,2,21
SFO,Terminal G,2018-07-15,1200 - 1300,10,30,19,45,15,45,445,229,88,0,0,0,0,24,786,3,21
SFO,Terminal G,2018-07-15,1300 - 1400,9,47,27,68,21,68,612,382,258,128,18,0,0,46,1444,4,20
SFO,Terminal G,2018-07-15,1400 - 1500,7,28,14,34,10,34,303,68,14,0,0,0,0,15,400,2,20
SFO,Terminal G,2018-07-15,1500 - 1600,17,53,22,63,19,63,613,528,199,49,2,0,0,46,1437,6,17
SFO,Terminal G,2018-07-15,1600 - 1700,15,51,30,83,23,83,426,343,84,71,65,0,0,30,1019,3,16
SFO,Terminal G,2018-07-15,1700 - 1800,15,61,32,76,21,76,271,310,33,26,37,0,0,22,699,5,18
SFO,Terminal G,2018-07-15,1800 - 1900,4,11,0,0,4,11,13,0,0,0,0,0,0,1,14,1,0
SFO,Terminal G,2018-07-15,1900 - 2000,6,26,11,26,9,26,408,92,0,0,0,0,0,19,519,2,17
SFO,Terminal G,2018-07-15,2000 - 2100,7,31,17,48,11,48,746,147,84,7,0,0,0,47,1031,4,16
SFO,Terminal G,2018-07-15,2100 - 2200,7,39,23,52,19,52,290,164,132,38,0,0,0,29,653,2,18
SFO,Terminal G,2018-07-15,2200 - 2300,3,7,0,0,3,7,5,0,0,0,0,0,0,2,7,1,0
SFO,Terminal A,2018-07-16,0000 - 0100,9,21,12,21,9,21,90,20,0,0,0,0,0,6,116,1,11
SFO,Terminal A,2018-07-16,0900 - 1000,15,48,30,57,26,57,167,213,150,80,0,0,0,17,627,2,14
SFO,Terminal A,2018-07-16,1100 - 1200,18,71,33,77,28,77,310,199,135,84,84,0,0,21,833,3,19
SFO,Terminal A,2018-07-16,1300 - 1400,14,81,43,103,35,103,632,439,182,138,426,40,0,57,1914,5,22
SFO,Terminal A,2018-07-16,1400 - 1500,13,72,51,94,35,94,255,113,31,48,151,16,0,13,627,2,22
SFO,Terminal A,2018-07-16,1500 - 1600,10,46,30,52,21,52,355,139,163,60,0,0,0,17,734,3,19
SFO,Terminal A,2018-07-16,1600 - 1700,12,32,30,50,22,50,123,47,67,21,0,0,0,5,263,1,19
SFO,Terminal A,2018-07-16,1700 - 1800,19,88,46,90,34,90,389,585,160,218,315,0,0,51,1718,5,21
SFO,Terminal A,2018-07-16,1800 - 1900,11,41,22,42,15,42,357,96,96,0,0,0,0,15,564,3,18
SFO,Terminal A,2018-07-16,1900 - 2000,11,20,14,24,13,24,95,41,0,0,0,0,0,5,141,1,13
SFO,Terminal A,2018-07-16,2000 - 2100,15,45,30,58,24,58,169,192,88,54,0,0,0,16,519,2,14
SFO,Terminal A,2018-07-16,2100 - 2200,20,76,41,82,28,82,183,252,121,57,52,0,0,21,686,2,16
SFO,Terminal A,2018-07-16,2200 - 2300,15,58,28,59,21,59,264,174,63,74,0,0,0,28,603,3,11
SFO,Terminal A,2018-07-16,2300 - 0000,12,42,21,44,16,44,207,90,57,0,0,0,0,19,373,3,11
SFO,Terminal G,2018-07-16,0500 - 0600,9,25,8,28,9,28,268,55,0,0,0,0,0,17,340,1,9
SFO,Terminal G,2018-07-16,0600 - 0700,19,76,42,88,30,88,163,254,41,48,89,0,0,19,614,2,20
SFO,Terminal G,2018-07-16,0700 - 0800,18,53,28,60,23,60,234,123,98,117,0,0,0,22,594,2,21
SFO,Terminal G,2018-07-16,0800 - 0900,6,21,11,25,9,25,316,92,0,0,0,0,0,8,416,2,24
SFO,Terminal G,2018-07-16,0900 - 1000,11,36,18,47,15,47,590,310,72,7,0,0,0,26,1005,4,25
SFO,Terminal G,2018-07-16,1000 - 1100,13,40,14,40,14,40,629,326,43,0,0,0,0,29,1027,4,23
SFO,Terminal G,2018-07-16,1100 - 1200,8,27,11,31,9,31,592,143,2,0,0,0,0,25,762,4,16
SFO,Terminal G,2018-07-16,1300 - 1400,11,36,25,66,20,66,599,387,125,118,13,0,0,38,1280,4,22
SFO,Terminal G,2018-07-16,1400 - 1500,10,48,22,65,16,65,576,188,92,41,12,0,0,35,944,4,19
SFO,Terminal G,2018-07-16,1500 - 1600,10,36,20,45,13,45,353,109,47,0,0,0,0,13,522,2,16
SFO,Terminal G,2018-07-16,1600 - 1700,23,119,56,138,43,138,392,724,274,219,266,278,23,69,2245,8,21
SFO,Terminal G,2018-07-16,1700 - 1800,18,71,46,74,21,74,38,104,0,1,12,0,0,4,159,2,10
SFO,Terminal G,2018-07-16,1800 - 1900,18,24,19,57,19,57,130,117,19,29,0,0,0,10,305,1,16
SFO,Terminal G,2018-07-16,1900 - 2000,13,40,17,44,15,44,277,157,46,0,0,0,0,15,495,2,11
SFO,Terminal G,2018-07-16,2000 - 2100,15,76,32,86,24,86,146,106,27,12,36,0,0,10,337,1,9
SFO,Terminal G,2018-07-16,2100 - 2200,17,82,45,82,30,82,198,206,49,95,92,0,0,25,665,3,10
SFO,Terminal A,2018-07-17,0900 - 1000,23,34,26,34,24,34,10,95,36,0,0,0,0,2,143,1,15
SFO,Terminal A,2018-07-17,1000 - 1100,12,32,21,47,18,47,123,67,49,3,0,0,0,8,250,1,15
